TyreLife,PaceLoss
8.0,12.960227272727273
9.0,12.694458333333335
10.0,11.980100000000002
11.0,11.192
12.0,11.27986206896552
13.0,11.16018181818182
14.0,10.457529411764707
15.0,10.161870967741935
16.0,10.121363636363638
17.0,9.406241379310345
18.0,8.977444444444448
19.0,8.835136363636364
