Year,Event,Driver,DriverNumber,Team,LapNumber,Stint,LapTime,Compound,TyreLife,FreshTyre,TrackStatus,IsAccurate,LapStartTime,AirTemp,TrackTemp,Humidity,Pressure,WindSpeed,WindDirection,Rainfall,LapTimeSeconds
2024,Bahrain Grand Prix,VER,1,Red Bull Racing,2.0,1.0,0 days 00:01:36.296000,SOFT,5.0,False,1,True,0 days 01:01:37.489000,18.3,23.8,49.0,1017.0,0.9,28,False,96.296
2024,Bahrain Grand Prix,LEC,16,Ferrari,2.0,1.0,0 days 00:01:36.862000,SOFT,5.0,False,1,True,0 days 01:01:38.476000,18.3,23.8,49.0,1017.0,0.9,28,False,96.862
2024,Bahrain Grand Prix,RUS,63,Mercedes,2.0,1.0,0 days 00:01:36.635000,SOFT,5.0,False,1,True,0 days 01:01:39.433000,18.3,23.8,49.0,1017.0,0.9,28,False,96.635
2024,Bahrain Grand Prix,PER,11,Red Bull Racing,2.0,1.0,0 days 00:01:36.541000,SOFT,5.0,False,1,True,0 days 01:01:40.258000,18.3,23.8,49.0,1017.0,0.9,28,False,96.541
2024,Bahrain Grand Prix,SAI,55,Ferrari,2.0,1.0,0 days 00:01:37.236000,SOFT,5.0,False,1,True,0 days 01:01:40.825000,18.3,23.8,49.0,1017.0,0.9,28,False,97.236
2024,Bahrain Grand Prix,ALO,14,Aston Martin,2.0,1.0,0 days 00:01:38.020000,SOFT,5.0,False,1,True,0 days 01:01:41.884000,18.3,23.8,49.0,1017.0,0.9,28,False,98.02
2024,Bahrain Grand Prix,NOR,4,McLaren,2.0,1.0,0 days 00:01:38.010000,SOFT,5.0,False,1,True,0 days 01:01:42.373000,18.3,23.8,49.0,1017.0,0.9,28,False,98.01
2024,Bahrain Grand Prix,PIA,81,McLaren,2.0,1.0,0 days 00:01:38.382000,SOFT,5.0,False,1,True,0 days 01:01:42.728000,18.3,23.8,49.0,1017.0,0.9,28,False,98.382
2024,Bahrain Grand Prix,HAM,44,Mercedes,2.0,1.0,0 days 00:01:38.273000,SOFT,5.0,False,1,True,0 days 01:01:43.327000,18.3,23.8,49.0,1017.0,0.9,28,False,98.273
2024,Bahrain Grand Prix,TSU,22,RB,2.0,1.0,0 days 00:01:38.689000,SOFT,2.0,True,1,True,0 days 01:01:43.690000,18.3,23.8,49.0,1017.0,0.9,28,False,98.689
2024,Bahrain Grand Prix,ALB,23,Williams,2.0,1.0,0 days 00:01:38.826000,SOFT,2.0,True,1,True,0 days 01:01:44.093000,18.3,23.8,49.0,1017.0,0.9,28,False,98.826
2024,Bahrain Grand Prix,MAG,20,Haas F1 Team,2.0,1.0,0 days 00:01:38.911000,SOFT,2.0,True,1,True,0 days 01:01:44.554000,18.3,23.8,49.0,1017.0,1.1,33,False,98.911
2024,Bahrain Grand Prix,ZHO,24,Kick Sauber,2.0,1.0,0 days 00:01:38.920000,SOFT,2.0,True,1,True,0 days 01:01:45.006000,18.3,23.8,49.0,1017.0,1.1,33,False,98.92
2024,Bahrain Grand Prix,RIC,3,RB,2.0,1.0,0 days 00:01:39.509000,SOFT,5.0,False,1,True,0 days 01:01:45.873000,18.3,23.8,49.0,1017.0,1.1,33,False,99.509
2024,Bahrain Grand Prix,SAR,2,Williams,2.0,1.0,0 days 00:01:38.481000,SOFT,2.0,True,1,True,0 days 01:01:46.126000,18.3,23.8,49.0,1017.0,1.1,33,False,98.481
2024,Bahrain Grand Prix,OCO,31,Alpine,2.0,1.0,0 days 00:01:39.094000,SOFT,2.0,True,1,True,0 days 01:01:46.862000,18.3,23.8,49.0,1017.0,1.1,33,False,99.094
2024,Bahrain Grand Prix,GAS,10,Alpine,2.0,1.0,0 days 00:01:39.059000,SOFT,2.0,True,1,True,0 days 01:01:47.445000,18.3,23.8,49.0,1017.0,1.1,33,False,99.059
2024,Bahrain Grand Prix,BOT,77,Kick Sauber,2.0,1.0,0 days 00:01:38.259000,SOFT,2.0,True,1,True,0 days 01:01:48.741000,18.3,23.8,49.0,1017.0,1.1,33,False,98.259
2024,Bahrain Grand Prix,STR,18,Aston Martin,2.0,1.0,0 days 00:01:37.987000,SOFT,2.0,True,1,True,0 days 01:01:50.419000,18.3,23.8,49.0,1017.0,1.1,33,False,97.987
2024,Bahrain Grand Prix,VER,1,Red Bull Racing,3.0,1.0,0 days 00:01:36.753000,SOFT,6.0,False,1,True,0 days 01:03:13.785000,18.3,23.8,49.0,1017.1,1.5,89,False,96.753
2024,Bahrain Grand Prix,LEC,16,Ferrari,3.0,1.0,0 days 00:01:38.062000,SOFT,6.0,False,1,True,0 days 01:03:15.338000,18.3,23.8,49.0,1017.1,1.5,89,False,98.062
2024,Bahrain Grand Prix,RUS,63,Mercedes,3.0,1.0,0 days 00:01:36.406000,SOFT,6.0,False,1,True,0 days 01:03:16.068000,18.3,23.8,49.0,1017.1,1.5,89,False,96.406
2024,Bahrain Grand Prix,PER,11,Red Bull Racing,3.0,1.0,0 days 00:01:37.297000,SOFT,6.0,False,1,True,0 days 01:03:16.799000,18.3,23.8,49.0,1017.1,1.5,89,False,97.297
2024,Bahrain Grand Prix,SAI,55,Ferrari,3.0,1.0,0 days 00:01:37.080000,SOFT,6.0,False,1,True,0 days 01:03:18.061000,18.3,23.8,49.0,1017.1,1.5,89,False,97.08
2024,Bahrain Grand Prix,ALO,14,Aston Martin,3.0,1.0,0 days 00:01:39.046000,SOFT,6.0,False,1,True,0 days 01:03:19.904000,18.3,23.8,49.0,1017.1,1.5,89,False,99.046
2024,Bahrain Grand Prix,NOR,4,McLaren,3.0,1.0,0 days 00:01:37.787000,SOFT,6.0,False,1,True,0 days 01:03:20.383000,18.3,23.8,49.0,1017.1,1.5,89,False,97.787
2024,Bahrain Grand Prix,PIA,81,McLaren,3.0,1.0,0 days 00:01:38.258000,SOFT,6.0,False,1,True,0 days 01:03:21.110000,18.3,23.8,49.0,1017.1,1.5,89,False,98.258
2024,Bahrain Grand Prix,HAM,44,Mercedes,3.0,1.0,0 days 00:01:38.303000,SOFT,6.0,False,1,True,0 days 01:03:21.600000,18.3,23.8,49.0,1017.1,1.5,89,False,98.303
2024,Bahrain Grand Prix,TSU,22,RB,3.0,1.0,0 days 00:01:38.431000,SOFT,3.0,True,1,True,0 days 01:03:22.379000,18.3,23.8,49.0,1017.1,1.5,89,False,98.431
2024,Bahrain Grand Prix,ALB,23,Williams,3.0,1.0,0 days 00:01:38.507000,SOFT,3.0,True,1,True,0 days 01:03:22.919000,18.3,23.8,49.0,1017.1,1.5,89,False,98.507
2024,Bahrain Grand Prix,MAG,20,Haas F1 Team,3.0,1.0,0 days 00:01:38.399000,SOFT,3.0,True,1,True,0 days 01:03:23.465000,18.3,23.8,49.0,1017.1,1.5,89,False,98.399
2024,Bahrain Grand Prix,ZHO,24,Kick Sauber,3.0,1.0,0 days 00:01:38.582000,SOFT,3.0,True,1,True,0 days 01:03:23.926000,18.3,23.8,49.0,1017.1,1.5,89,False,98.582
2024,Bahrain Grand Prix,SAR,2,Williams,3.0,1.0,0 days 00:01:38.707000,SOFT,3.0,True,1,True,0 days 01:03:24.607000,18.3,23.8,49.0,1017.1,1.5,89,False,98.707
2024,Bahrain Grand Prix,RIC,3,RB,3.0,1.0,0 days 00:01:38.760000,SOFT,6.0,False,1,True,0 days 01:03:25.382000,18.3,23.8,49.0,1017.1,1.5,89,False,98.76
2024,Bahrain Grand Prix,OCO,31,Alpine,3.0,1.0,0 days 00:01:38.771000,SOFT,3.0,True,1,True,0 days 01:03:25.956000,18.3,23.8,49.0,1017.1,1.5,89,False,98.771
2024,Bahrain Grand Prix,GAS,10,Alpine,3.0,1.0,0 days 00:01:38.744000,SOFT,3.0,True,1,True,0 days 01:03:26.504000,18.3,23.8,49.0,1017.1,1.5,89,False,98.744
2024,Bahrain Grand Prix,BOT,77,Kick Sauber,3.0,1.0,0 days 00:01:38.837000,SOFT,3.0,True,1,True,0 days 01:03:27,18.3,23.8,49.0,1017.1,1.5,89,False,98.837
2024,Bahrain Grand Prix,STR,18,Aston Martin,3.0,1.0,0 days 00:01:38.279000,SOFT,3.0,True,1,True,0 days 01:03:28.406000,18.3,23.8,49.0,1017.1,1.5,89,False,98.279
2024,Bahrain Grand Prix,HUL,27,Haas F1 Team,3.0,2.0,0 days 00:01:37.317000,HARD,2.0,True,1,True,0 days 01:04:04.671000,18.3,23.8,49.0,1017.0,1.0,32,False,97.317
2024,Bahrain Grand Prix,VER,1,Red Bull Racing,4.0,1.0,0 days 00:01:36.647000,SOFT,7.0,False,1,True,0 days 01:04:50.538000,18.3,23.7,49.0,1017.0,0.9,24,False,96.647
2024,Bahrain Grand Prix,RUS,63,Mercedes,4.0,1.0,0 days 00:01:37.738000,SOFT,7.0,False,1,True,0 days 01:04:52.474000,18.3,23.7,49.0,1017.0,0.9,24,False,97.738
2024,Bahrain Grand Prix,LEC,16,Ferrari,4.0,1.0,0 days 00:01:37.752000,SOFT,7.0,False,1,True,0 days 01:04:53.400000,18.3,23.7,49.0,1017.0,0.9,24,False,97.752
2024,Bahrain Grand Prix,PER,11,Red Bull Racing,4.0,1.0,0 days 00:01:37.722000,SOFT,7.0,False,1,True,0 days 01:04:54.096000,18.3,23.7,49.0,1017.0,0.9,24,False,97.722
2024,Bahrain Grand Prix,SAI,55,Ferrari,4.0,1.0,0 days 00:01:37.264000,SOFT,7.0,False,1,True,0 days 01:04:55.141000,18.3,23.7,49.0,1017.0,0.9,24,False,97.264
2024,Bahrain Grand Prix,NOR,4,McLaren,4.0,1.0,0 days 00:01:37.450000,SOFT,7.0,False,1,True,0 days 01:04:58.170000,18.3,23.7,49.0,1017.0,0.9,24,False,97.45
2024,Bahrain Grand Prix,ALO,14,Aston Martin,4.0,1.0,0 days 00:01:37.776000,SOFT,7.0,False,1,True,0 days 01:04:58.950000,18.3,23.7,49.0,1017.0,0.9,24,False,97.776
2024,Bahrain Grand Prix,PIA,81,McLaren,4.0,1.0,0 days 00:01:37.897000,SOFT,7.0,False,1,True,0 days 01:04:59.368000,18.3,23.7,49.0,1017.0,0.9,24,False,97.897
2024,Bahrain Grand Prix,HAM,44,Mercedes,4.0,1.0,0 days 00:01:38.287000,SOFT,7.0,False,1,True,0 days 01:04:59.903000,18.3,23.7,49.0,1017.0,0.9,24,False,98.287
2024,Bahrain Grand Prix,TSU,22,RB,4.0,1.0,0 days 00:01:38.310000,SOFT,4.0,True,1,True,0 days 01:05:00.810000,18.3,23.7,49.0,1017.0,0.9,24,False,98.31
2024,Bahrain Grand Prix,ALB,23,Williams,4.0,1.0,0 days 00:01:38.422000,SOFT,4.0,True,1,True,0 days 01:05:01.426000,18.3,23.7,49.0,1017.0,0.9,24,False,98.422
2024,Bahrain Grand Prix,MAG,20,Haas F1 Team,4.0,1.0,0 days 00:01:38.497000,SOFT,4.0,True,1,True,0 days 01:05:01.864000,18.3,23.7,49.0,1017.0,0.9,24,False,98.497
2024,Bahrain Grand Prix,ZHO,24,Kick Sauber,4.0,1.0,0 days 00:01:38.428000,SOFT,4.0,True,1,True,0 days 01:05:02.508000,18.3,23.7,49.0,1017.0,0.9,24,False,98.428
2024,Bahrain Grand Prix,SAR,2,Williams,4.0,1.0,0 days 00:01:38.390000,SOFT,4.0,True,1,True,0 days 01:05:03.314000,18.3,23.7,49.0,1017.0,0.9,24,False,98.39
2024,Bahrain Grand Prix,RIC,3,RB,4.0,1.0,0 days 00:01:38.610000,SOFT,7.0,False,1,True,0 days 01:05:04.142000,18.3,23.7,49.0,1017.0,0.9,24,False,98.61
2024,Bahrain Grand Prix,OCO,31,Alpine,4.0,1.0,0 days 00:01:38.625000,SOFT,4.0,True,1,True,0 days 01:05:04.727000,18.3,23.7,49.0,1017.0,0.9,24,False,98.625
2024,Bahrain Grand Prix,GAS,10,Alpine,4.0,1.0,0 days 00:01:38.503000,SOFT,4.0,True,1,True,0 days 01:05:05.248000,18.3,23.7,49.0,1017.0,0.9,24,False,98.503
2024,Bahrain Grand Prix,BOT,77,Kick Sauber,4.0,1.0,0 days 00:01:38.643000,SOFT,4.0,True,1,True,0 days 01:05:05.837000,18.3,23.7,49.0,1017.0,0.9,24,False,98.643
2024,Bahrain Grand Prix,STR,18,Aston Martin,4.0,1.0,0 days 00:01:38.364000,SOFT,4.0,True,1,True,0 days 01:05:06.685000,18.3,23.7,49.0,1017.0,0.9,24,False,98.364
2024,Bahrain Grand Prix,HUL,27,Haas F1 Team,4.0,2.0,0 days 00:01:37.349000,HARD,3.0,True,1,True,0 days 01:05:41.988000,18.3,23.7,49.0,1017.0,0.9,24,False,97.349
2024,Bahrain Grand Prix,VER,1,Red Bull Racing,5.0,1.0,0 days 00:01:37.173000,SOFT,8.0,False,1,True,0 days 01:06:27.185000,18.3,23.6,49.0,1017.0,0.7,37,False,97.173
2024,Bahrain Grand Prix,RUS,63,Mercedes,5.0,1.0,0 days 00:01:38.116000,SOFT,8.0,False,1,True,0 days 01:06:30.212000,18.3,23.6,49.0,1017.0,0.7,37,False,98.116
2024,Bahrain Grand Prix,LEC,16,Ferrari,5.0,1.0,0 days 00:01:38.131000,SOFT,8.0,False,1,True,0 days 01:06:31.152000,18.3,23.6,49.0,1017.0,0.7,37,False,98.131
2024,Bahrain Grand Prix,PER,11,Red Bull Racing,5.0,1.0,0 days 00:01:38.044000,SOFT,8.0,False,1,True,0 days 01:06:31.818000,18.3,23.6,49.0,1017.0,0.7,37,False,98.044
2024,Bahrain Grand Prix,SAI,55,Ferrari,5.0,1.0,0 days 00:01:38.032000,SOFT,8.0,False,1,True,0 days 01:06:32.405000,18.3,23.6,49.0,1017.0,0.7,37,False,98.032
2024,Bahrain Grand Prix,NOR,4,McLaren,5.0,1.0,0 days 00:01:37.794000,SOFT,8.0,False,1,True,0 days 01:06:35.620000,18.3,23.6,49.0,1017.0,0.7,37,False,97.794
2024,Bahrain Grand Prix,ALO,14,Aston Martin,5.0,1.0,0 days 00:01:39.292000,SOFT,8.0,False,1,True,0 days 01:06:36.726000,18.3,23.6,49.0,1017.0,0.7,37,False,99.292
2024,Bahrain Grand Prix,PIA,81,McLaren,5.0,1.0,0 days 00:01:37.859000,SOFT,8.0,False,1,True,0 days 01:06:37.265000,18.3,23.6,49.0,1017.0,0.7,37,False,97.859
2024,Bahrain Grand Prix,HAM,44,Mercedes,5.0,1.0,0 days 00:01:38.350000,SOFT,8.0,False,1,True,0 days 01:06:38.190000,18.3,23.6,49.0,1017.0,0.7,37,False,98.35
2024,Bahrain Grand Prix,TSU,22,RB,5.0,1.0,0 days 00:01:38.321000,SOFT,5.0,True,1,True,0 days 01:06:39.120000,18.3,23.6,49.0,1017.0,0.7,37,False,98.321
2024,Bahrain Grand Prix,ALB,23,Williams,5.0,1.0,0 days 00:01:38.509000,SOFT,5.0,True,1,True,0 days 01:06:39.848000,18.3,23.6,49.0,1017.0,0.7,37,False,98.509
2024,Bahrain Grand Prix,MAG,20,Haas F1 Team,5.0,1.0,0 days 00:01:38.576000,SOFT,5.0,True,1,True,0 days 01:06:40.361000,18.3,23.6,49.0,1017.0,0.7,37,False,98.576
2024,Bahrain Grand Prix,ZHO,24,Kick Sauber,5.0,1.0,0 days 00:01:38.798000,SOFT,5.0,True,1,True,0 days 01:06:40.936000,18.3,23.6,49.0,1017.0,0.7,37,False,98.798
2024,Bahrain Grand Prix,SAR,2,Williams,5.0,1.0,0 days 00:01:38.757000,SOFT,5.0,True,1,True,0 days 01:06:41.704000,18.3,23.6,49.0,1017.0,0.7,37,False,98.757
2024,Bahrain Grand Prix,RIC,3,RB,5.0,1.0,0 days 00:01:38.704000,SOFT,8.0,False,1,True,0 days 01:06:42.752000,18.3,23.6,49.0,1017.0,0.7,37,False,98.704
2024,Bahrain Grand Prix,OCO,31,Alpine,5.0,1.0,0 days 00:01:38.640000,SOFT,5.0,True,1,True,0 days 01:06:43.352000,18.3,23.6,49.0,1017.0,0.7,37,False,98.64
2024,Bahrain Grand Prix,GAS,10,Alpine,5.0,1.0,0 days 00:01:38.664000,SOFT,5.0,True,1,True,0 days 01:06:43.751000,18.3,23.6,49.0,1017.0,0.7,37,False,98.664
2024,Bahrain Grand Prix,BOT,77,Kick Sauber,5.0,1.0,0 days 00:01:40.087000,SOFT,5.0,True,1,True,0 days 01:06:44.480000,18.3,23.5,50.0,1017.1,1.5,40,False,100.087
2024,Bahrain Grand Prix,STR,18,Aston Martin,5.0,1.0,0 days 00:01:38.725000,SOFT,5.0,True,1,True,0 days 01:06:45.049000,18.3,23.5,50.0,1017.1,1.5,40,False,98.725
2024,Bahrain Grand Prix,HUL,27,Haas F1 Team,5.0,2.0,0 days 00:01:37.663000,HARD,4.0,True,1,True,0 days 01:07:19.337000,18.3,23.5,50.0,1017.1,1.5,40,False,97.663
2024,Bahrain Grand Prix,VER,1,Red Bull Racing,6.0,1.0,0 days 00:01:37.092000,SOFT,9.0,False,1,True,0 days 01:08:04.358000,18.3,23.5,50.0,1017.1,1.1,236,False,97.092
2024,Bahrain Grand Prix,RUS,63,Mercedes,6.0,1.0,0 days 00:01:37.784000,SOFT,9.0,False,1,True,0 days 01:08:08.328000,18.3,23.5,50.0,1017.1,1.1,236,False,97.784
2024,Bahrain Grand Prix,LEC,16,Ferrari,6.0,1.0,0 days 00:01:37.782000,SOFT,9.0,False,1,True,0 days 01:08:09.283000,18.3,23.5,50.0,1017.1,1.1,236,False,97.782
2024,Bahrain Grand Prix,PER,11,Red Bull Racing,6.0,1.0,0 days 00:01:37.823000,SOFT,9.0,False,1,True,0 days 01:08:09.862000,18.3,23.5,50.0,1017.1,1.1,236,False,97.823
2024,Bahrain Grand Prix,SAI,55,Ferrari,6.0,1.0,0 days 00:01:37.741000,SOFT,9.0,False,1,True,0 days 01:08:10.437000,18.3,23.5,50.0,1017.1,1.1,236,False,97.741
2024,Bahrain Grand Prix,NOR,4,McLaren,6.0,1.0,0 days 00:01:37.896000,SOFT,9.0,False,1,True,0 days 01:08:13.414000,18.3,23.5,50.0,1017.1,1.1,236,False,97.896
2024,Bahrain Grand Prix,PIA,81,McLaren,6.0,1.0,0 days 00:01:37.955000,SOFT,9.0,False,1,True,0 days 01:08:15.124000,18.3,23.5,50.0,1017.1,1.1,236,False,97.955
2024,Bahrain Grand Prix,ALO,14,Aston Martin,6.0,1.0,0 days 00:01:38.053000,SOFT,9.0,False,1,True,0 days 01:08:16.018000,18.3,23.5,50.0,1017.1,1.1,236,False,98.053
2024,Bahrain Grand Prix,HAM,44,Mercedes,6.0,1.0,0 days 00:01:38.183000,SOFT,9.0,False,1,True,0 days 01:08:16.540000,18.3,23.5,50.0,1017.1,1.1,236,False,98.183
2024,Bahrain Grand Prix,TSU,22,RB,6.0,1.0,0 days 00:01:38.361000,SOFT,6.0,True,1,True,0 days 01:08:17.441000,18.3,23.5,50.0,1017.1,1.1,236,False,98.361
2024,Bahrain Grand Prix,ALB,23,Williams,6.0,1.0,0 days 00:01:38.575000,SOFT,6.0,True,1,True,0 days 01:08:18.357000,18.3,23.5,50.0,1017.1,1.1,236,False,98.575
2024,Bahrain Grand Prix,MAG,20,Haas F1 Team,6.0,1.0,0 days 00:01:38.529000,SOFT,6.0,True,1,True,0 days 01:08:18.937000,18.3,23.5,50.0,1017.1,1.1,236,False,98.529
2024,Bahrain Grand Prix,ZHO,24,Kick Sauber,6.0,1.0,0 days 00:01:38.488000,SOFT,6.0,True,1,True,0 days 01:08:19.734000,18.3,23.5,50.0,1017.1,1.1,236,False,98.488
2024,Bahrain Grand Prix,SAR,2,Williams,6.0,1.0,0 days 00:01:38.582000,SOFT,6.0,True,1,True,0 days 01:08:20.461000,18.3,23.5,50.0,1017.1,1.1,236,False,98.582
2024,Bahrain Grand Prix,RIC,3,RB,6.0,1.0,0 days 00:01:38.689000,SOFT,9.0,False,1,True,0 days 01:08:21.456000,18.3,23.5,50.0,1017.1,1.1,236,False,98.689
2024,Bahrain Grand Prix,OCO,31,Alpine,6.0,1.0,0 days 00:01:38.874000,SOFT,6.0,True,1,True,0 days 01:08:21.992000,18.3,23.5,50.0,1017.1,1.1,236,False,98.874
2024,Bahrain Grand Prix,GAS,10,Alpine,6.0,1.0,0 days 00:01:39.099000,SOFT,6.0,True,1,True,0 days 01:08:22.415000,18.3,23.5,50.0,1017.1,1.1,236,False,99.099
2024,Bahrain Grand Prix,STR,18,Aston Martin,6.0,1.0,0 days 00:01:38.925000,SOFT,6.0,True,1,True,0 days 01:08:23.774000,18.3,23.5,50.0,1017.1,1.1,236,False,98.925
2024,Bahrain Grand Prix,BOT,77,Kick Sauber,6.0,1.0,0 days 00:01:39.206000,SOFT,6.0,True,1,True,0 days 01:08:24.567000,18.3,23.5,50.0,1017.1,1.1,236,False,99.206
2024,Bahrain Grand Prix,HUL,27,Haas F1 Team,6.0,2.0,0 days 00:01:37.896000,HARD,5.0,True,1,True,0 days 01:08:57,18.3,23.5,49.0,1017.1,0.6,0,False,97.896
2024,Bahrain Grand Prix,VER,1,Red Bull Racing,7.0,1.0,0 days 00:01:37.038000,SOFT,10.0,False,1,True,0 days 01:09:41.450000,18.3,23.5,49.0,1017.1,0.6,0,False,97.038
2024,Bahrain Grand Prix,RUS,63,Mercedes,7.0,1.0,0 days 00:01:38.082000,SOFT,10.0,False,1,True,0 days 01:09:46.112000,18.3,23.5,50.0,1017.1,0.5,13,False,98.082
2024,Bahrain Grand Prix,LEC,16,Ferrari,7.0,1.0,0 days 00:01:38.957000,SOFT,10.0,False,1,True,0 days 01:09:47.065000,18.3,23.5,50.0,1017.1,0.5,13,False,98.957
2024,Bahrain Grand Prix,PER,11,Red Bull Racing,7.0,1.0,0 days 00:01:37.821000,SOFT,10.0,False,1,True,0 days 01:09:47.685000,18.3,23.5,50.0,1017.1,0.5,13,False,97.821
2024,Bahrain Grand Prix,SAI,55,Ferrari,7.0,1.0,0 days 00:01:38.260000,SOFT,10.0,False,1,True,0 days 01:09:48.178000,18.3,23.5,50.0,1017.1,0.5,13,False,98.26
2024,Bahrain Grand Prix,NOR,4,McLaren,7.0,1.0,0 days 00:01:37.860000,SOFT,10.0,False,1,True,0 days 01:09:51.310000,18.3,23.5,50.0,1017.1,0.5,13,False,97.86
2024,Bahrain Grand Prix,PIA,81,McLaren,7.0,1.0,0 days 00:01:37.984000,SOFT,10.0,False,1,True,0 days 01:09:53.079000,18.3,23.5,50.0,1017.1,0.5,13,False,97.984
2024,Bahrain Grand Prix,ALO,14,Aston Martin,7.0,1.0,0 days 00:01:38.008000,SOFT,10.0,False,1,True,0 days 01:09:54.071000,18.3,23.5,50.0,1017.1,0.5,13,False,98.008
2024,Bahrain Grand Prix,HAM,44,Mercedes,7.0,1.0,0 days 00:01:37.839000,SOFT,10.0,False,1,True,0 days 01:09:54.723000,18.3,23.5,50.0,1017.1,0.5,13,False,97.839
2024,Bahrain Grand Prix,TSU,22,RB,7.0,1.0,0 days 00:01:38.364000,SOFT,7.0,True,1,True,0 days 01:09:55.802000,18.3,23.5,50.0,1017.1,0.5,13,False,98.364
2024,Bahrain Grand Prix,ALB,23,Williams,7.0,1.0,0 days 00:01:38.971000,SOFT,7.0,True,1,True,0 days 01:09:56.932000,18.3,23.5,50.0,1017.1,0.5,13,False,98.971
2024,Bahrain Grand Prix,MAG,20,Haas F1 Team,7.0,1.0,0 days 00:01:40.058000,SOFT,7.0,True,1,True,0 days 01:09:57.466000,18.3,23.5,50.0,1017.1,0.5,13,False,100.058
2024,Bahrain Grand Prix,ZHO,24,Kick Sauber,7.0,1.0,0 days 00:01:39.517000,SOFT,7.0,True,1,True,0 days 01:09:58.222000,18.3,23.5,50.0,1017.1,0.5,13,False,99.517
2024,Bahrain Grand Prix,SAR,2,Williams,7.0,1.0,0 days 00:01:39.464000,SOFT,7.0,True,1,True,0 days 01:09:59.043000,18.3,23.5,50.0,1017.1,0.5,13,False,99.464
2024,Bahrain Grand Prix,RIC,3,RB,7.0,1.0,0 days 00:01:39.193000,SOFT,10.0,False,1,True,0 days 01:10:00.145000,18.3,23.5,50.0,1017.1,0.5,13,False,99.193
2024,Bahrain Grand Prix,OCO,31,Alpine,7.0,1.0,0 days 00:01:39.152000,SOFT,7.0,True,1,True,0 days 01:10:00.866000,18.3,23.5,50.0,1017.1,0.5,13,False,99.152
2024,Bahrain Grand Prix,GAS,10,Alpine,7.0,1.0,0 days 00:01:39.078000,SOFT,7.0,True,1,True,0 days 01:10:01.514000,18.3,23.5,50.0,1017.1,0.5,13,False,99.078
2024,Bahrain Grand Prix,STR,18,Aston Martin,7.0,1.0,0 days 00:01:38.769000,SOFT,7.0,True,1,True,0 days 01:10:02.699000,18.3,23.5,50.0,1017.1,0.5,13,False,98.769
2024,Bahrain Grand Prix,BOT,77,Kick Sauber,7.0,1.0,0 days 00:01:38.654000,SOFT,7.0,True,1,True,0 days 01:10:03.773000,18.3,23.5,50.0,1017.1,0.5,13,False,98.654
2024,Bahrain Grand Prix,HUL,27,Haas F1 Team,7.0,2.0,0 days 00:01:37.682000,HARD,6.0,True,1,True,0 days 01:10:34.896000,18.3,23.5,50.0,1017.1,0.5,13,False,97.682
2024,Bahrain Grand Prix,VER,1,Red Bull Racing,8.0,1.0,0 days 00:01:37.024000,SOFT,11.0,False,1,True,0 days 01:11:18.488000,18.3,23.7,50.0,1017.2,0.5,10,False,97.024
2024,Bahrain Grand Prix,RUS,63,Mercedes,8.0,1.0,0 days 00:01:37.862000,SOFT,11.0,False,1,True,0 days 01:11:24.194000,18.3,23.7,50.0,1017.2,0.5,10,False,97.862
2024,Bahrain Grand Prix,PER,11,Red Bull Racing,8.0,1.0,0 days 00:01:37.838000,SOFT,11.0,False,1,True,0 days 01:11:25.506000,18.3,23.7,50.0,1017.2,0.5,10,False,97.838
2024,Bahrain Grand Prix,LEC,16,Ferrari,8.0,1.0,0 days 00:01:38.136000,SOFT,11.0,False,1,True,0 days 01:11:26.022000,18.3,23.7,50.0,1017.2,0.5,10,False,98.136
2024,Bahrain Grand Prix,SAI,55,Ferrari,8.0,1.0,0 days 00:01:38.183000,SOFT,11.0,False,1,True,0 days 01:11:26.438000,18.3,23.7,50.0,1017.2,0.5,10,False,98.183
2024,Bahrain Grand Prix,NOR,4,McLaren,8.0,1.0,0 days 00:01:38.134000,SOFT,11.0,False,1,True,0 days 01:11:29.170000,18.3,23.7,50.0,1017.2,0.5,10,False,98.134
2024,Bahrain Grand Prix,PIA,81,McLaren,8.0,1.0,0 days 00:01:37.956000,SOFT,11.0,False,1,True,0 days 01:11:31.063000,18.3,23.7,50.0,1017.2,0.5,10,False,97.956
2024,Bahrain Grand Prix,ALO,14,Aston Martin,8.0,1.0,0 days 00:01:38.103000,SOFT,11.0,False,1,True,0 days 01:11:32.079000,18.3,23.7,50.0,1017.2,0.5,10,False,98.103
2024,Bahrain Grand Prix,HAM,44,Mercedes,8.0,1.0,0 days 00:01:38.221000,SOFT,11.0,False,1,True,0 days 01:11:32.562000,18.3,23.7,50.0,1017.2,0.5,10,False,98.221
2024,Bahrain Grand Prix,TSU,22,RB,8.0,1.0,0 days 00:01:38.513000,SOFT,8.0,True,1,True,0 days 01:11:34.166000,18.3,23.7,50.0,1017.2,0.5,10,False,98.513
2024,Bahrain Grand Prix,ALB,23,Williams,8.0,1.0,0 days 00:01:38.660000,SOFT,8.0,True,1,True,0 days 01:11:35.903000,18.3,23.7,50.0,1017.2,0.5,10,False,98.66
2024,Bahrain Grand Prix,MAG,20,Haas F1 Team,8.0,1.0,0 days 00:01:39.172000,SOFT,8.0,True,1,True,0 days 01:11:37.524000,18.3,23.7,50.0,1017.2,0.5,10,False,99.172
2024,Bahrain Grand Prix,ZHO,24,Kick Sauber,8.0,1.0,0 days 00:01:39.646000,SOFT,8.0,True,1,True,0 days 01:11:37.739000,18.3,23.7,50.0,1017.2,0.5,10,False,99.646
